Tournament,Court,Surface,Wrank,Wage,Wheight,Wtitles,Wh2h,winner_hand,winner_weight,winner_YTD_Won_Lost,winner_YTD_Titles,winner_CAREER_W_L,winner_Career_Prize_Money,Lrank,Lage,Lheight,Ltitles,Lh2h,loser_hand,loser_weight,loser_YTD_Won_Lost,loser_YTD_Titles,loser_CAREER_W_L,loser_Career_Prize_Money,Winner,Loser,random_player,winner_player
Marbella,Outdoor,Clay,80,24,180.0,1,2,R,159,-4,0,1,"1,985,610",28,19,188.0,1,0,R,169,2,1,-1,"1,209,241",Soonwoo Kwon,Holger Rune,Soonwoo Kwon,1
Marbella,Outdoor,Clay,106,29,191.0,1,0,R,185,-3,0,-39,"2,802,519",252,40,188.0,7,2,L,194,-8,0,20,"18,578,737",Feliciano Lopez,Taro Daniel,Taro Daniel,2
Marbella,Outdoor,Clay,36,23,183.0,0,2,R,176,-2,0,-2,"3,076,067",181,30,175.0,3,0,R,150,0,0,-12,"4,662,152",Alejandro Davidovich Fokina,Damir Dzumhur,Alejandro Davidovich Fokina,1
Marbella,Outdoor,Clay,38,34,188.0,4,0,L,168,-1,1,-29,"9,438,577",0,(),,0,0,U,kg,-208,0,-13735,0,Albert Ramos-Vinolas, Bye,Albert Ramos-Vinolas,1
Marbella,Outdoor,Clay,0,(),,0,0,U,kg,-208,0,-13735,0,5,23,183.0,8,0,R,170,19,2,68,"7,716,696",Casper Ruud, Bye, Bye,2
Marbella,Outdoor,Clay,0,(),,0,0,U,kg,-208,0,-13735,0,64,35,178.0,9,0,R,174,1,0,48,"17,130,491",Fabio Fognini, Bye, Bye,2
Marbella,Outdoor,Clay,18,30,188.0,6,0,R,172,3,0,49,"13,647,253",0,(),,0,0,U,kg,-208,0,-13735,0,Pablo Carreno Busta, Bye,Pablo Carreno Busta,1
Marbella,Outdoor,Clay,112,31,193.0,0,1,R,187,-5,0,-29,"1,989,070",84,31,193.0,2,0,L,198,-9,0,-33,"5,898,186",Norbert Gombos,Federico Delbonis,Norbert Gombos,1
Marbella,Outdoor,Clay,121,32,183.0,0,0,L,180,-8,0,-37,"2,429,076",80,24,180.0,1,1,R,159,-4,0,1,"1,985,610",Soonwoo Kwon,Facundo Bagnis,Facundo Bagnis,2
Marbella,Outdoor,Clay,6,19,185.0,5,1,R,159,30,4,45,"6,090,130",252,40,188.0,7,0,L,194,-8,0,20,"18,578,737",Carlos Alcaraz,Feliciano Lopez,Carlos Alcaraz,1
Marbella,Outdoor,Clay,54,28,191.0,1,1,R,189,-2,0,6,"2,240,209",36,23,183.0,0,1,R,176,-2,0,-2,"3,076,067",Ilya Ivashka,Alejandro Davidovich Fokina,Ilya Ivashka,1
Marbella,Outdoor,Clay,109,32,175.0,0,1,R,170,0,0,-20,"4,631,891",38,34,188.0,4,1,L,168,-1,1,-29,"9,438,577",Albert Ramos-Vinolas,Ricardas Berankis,Ricardas Berankis,2
Marbella,Outdoor,Clay,147,27,188.0,0,1,R,170,-2,0,-10,"1,488,200",5,23,183.0,8,1,R,170,19,2,68,"7,716,696",Casper Ruud,Gianluca Mager,Gianluca Mager,2
Marbella,Outdoor,Clay,64,35,178.0,9,1,R,174,1,0,48,"17,130,491",68,25,183.0,0,2,R,168,-2,0,-26,"2,738,513",Jaume Munar,Fabio Fognini,Fabio Fognini,2
Marbella,Outdoor,Clay,18,30,188.0,6,1,R,172,3,0,49,"13,647,253",265,27,178.0,0,0,R,163,0,0,-2,"580,303",Pablo Carreno Busta,Mario Vilella Martinez,Pablo Carreno Busta,1
Marbella,Outdoor,Clay,54,28,191.0,1,1,R,189,-2,0,6,"2,240,209",68,25,183.0,0,1,R,168,-2,0,-26,"2,738,513",Jaume Munar,Ilya Ivashka,Ilya Ivashka,2
Marbella,Outdoor,Clay,112,31,193.0,0,1,R,187,-5,0,-29,"1,989,070",38,34,188.0,4,1,L,168,-1,1,-29,"9,438,577",Albert Ramos-Vinolas,Norbert Gombos,Norbert Gombos,2
Marbella,Outdoor,Clay,6,19,185.0,5,2,R,159,30,4,45,"6,090,130",5,23,183.0,8,0,R,170,19,2,68,"7,716,696",Carlos Alcaraz,Casper Ruud,Carlos Alcaraz,1
Marbella,Outdoor,Clay,80,24,180.0,1,0,R,159,-4,0,1,"1,985,610",18,30,188.0,6,2,R,172,3,0,49,"13,647,253",Pablo Carreno Busta,Soonwoo Kwon,Soonwoo Kwon,2
Marbella,Outdoor,Clay,6,19,185.0,5,2,R,159,30,4,45,"6,090,130",68,25,183.0,0,1,R,168,-2,0,-26,"2,738,513",Jaume Munar,Carlos Alcaraz,Carlos Alcaraz,2
Marbella,Outdoor,Clay,38,34,188.0,4,1,L,168,-1,1,-29,"9,438,577",18,30,188.0,6,3,R,172,3,0,49,"13,647,253",Pablo Carreno Busta,Albert Ramos-Vinolas,Albert Ramos-Vinolas,2
Marbella,Outdoor,Clay,18,30,188.0,6,1,R,172,3,0,49,"13,647,253",68,25,183.0,0,1,R,168,-2,0,-26,"2,738,513",Pablo Carreno Busta,Jaume Munar,Pablo Carreno Busta,1
Monte Carlo,Outdoor,Clay,150,28,180.0,1,1,R,154,-1,0,-15,"2,101,811",643,34,191.0,1,0,L,195,0,0,-66,"5,737,833",Juan Ignacio Londero,Mischa Zverev,Juan Ignacio Londero,1
Monte Carlo,Outdoor,Clay,154,29,185.0,3,0,R,171,-4,0,-46,"4,436,708",108,26,196.0,0,0,L,189,-2,0,-4,"509,217",Marco Cecchinato,Marc-Andrea Huesler,Marco Cecchinato,1
Monte Carlo,Outdoor,Clay,147,27,188.0,0,0,R,170,-2,0,-10,"1,488,200",92,26,180.0,0,0,R,173,1,0,-12,"1,792,016",Kamil Majchrzak,Gianluca Mager,Gianluca Mager,2
Monte Carlo,Outdoor,Clay,229,29,185.0,0,0,R,176,-1,0,-25,"1,918,837",0,32,191.0,6,0,L,187,0,0,-4,"5,524,410",Salvatore Caruso,Martin Klizan,Salvatore Caruso,1
Monte Carlo,Outdoor,Clay,65,30,180.0,0,0,R,161,-1,0,-6,"1,757,945",231,33,173.0,0,0,R,154,-1,0,-36,"2,429,052",Thomas Fabbiano,Federico Coria,Federico Coria,2
Monte Carlo,Outdoor,Clay,84,31,193.0,2,0,L,198,-9,0,-33,"5,898,186",479,32,193.0,0,0,R,187,0,0,-1,"494,129",Federico Delbonis,Roberto Marcora,Federico Delbonis,1
Monte Carlo,Outdoor,Clay,85,22,196.0,1,0,R,172,-8,0,-21,"2,383,580",0,29,175.0,0,0,R,161,0,0,3,"406,847",Alexei Popyrin,Romain Arneodo,Alexei Popyrin,1
Monte Carlo,Outdoor,Clay,96,30,185.0,0,0,R,172,-5,0,-19,"2,202,798",157,29,196.0,0,0,R,190,-4,0,4,"1,898,609",Henri Laaksonen,Egor Gerasimov,Henri Laaksonen,1
Monte Carlo,Outdoor,Clay,73,28,183.0,0,1,L,172,0,0,-24,"2,483,692",60,33,185.0,4,0,R,163,1,1,-37,"7,842,815",Joao Sousa,Thiago Monteiro,Thiago Monteiro,2
Monte Carlo,Outdoor,Clay,51,25,185.0,1,0,R,168,-2,1,-7,"2,466,327",116,23,175.0,0,0,L,156,0,0,-14,"2,192,336",Pedro Martinez,Corentin Moutet,Pedro Martinez,1
Monte Carlo,Outdoor,Clay,224,31,188.0,0,2,R,165,-1,0,-26,"8,972,885",528,29,196.0,4,1,R,201,0,0,4,"6,290,984",Bernard Tomic,Pierre-Hugues Herbert,Pierre-Hugues Herbert,2
Monte Carlo,Outdoor,Clay,120,30,193.0,0,1,R,190,-1,0,-5,"1,324,524",69,28,198.0,2,2,L,207,-3,0,-24,"5,450,435",Yannick Hanfmann,Jiri Vesely,Yannick Hanfmann,1
Monte Carlo,Outdoor,Clay,138,30,185.0,0,0,R,176,-3,0,-24,"2,117,812",525,24,178.0,0,0,R,152,0,0,-11,"579,757",Stefano Travaglia,Sumit Nagal,Stefano Travaglia,1
Monte Carlo,Outdoor,Clay,136,28,180.0,0,0,L,175,-4,0,-9,"2,239,465",88,25,183.0,0,0,R,174,-3,0,-10,"1,057,169",Dominik Koepfer,Bernabe Zapata Miralles,Dominik Koepfer,1
Monte Carlo,Outdoor,Clay,231,33,173.0,0,0,R,154,-1,0,-36,"2,429,052",60,33,185.0,4,0,R,163,1,1,-37,"7,842,815",Thomas Fabbiano,Joao Sousa,Thomas Fabbiano,1
Monte Carlo,Outdoor,Clay,96,30,185.0,0,2,R,172,-5,0,-19,"2,202,798",154,29,185.0,3,0,R,171,-4,0,-46,"4,436,708",Marco Cecchinato,Henri Laaksonen,Henri Laaksonen,2
Monte Carlo,Outdoor,Clay,528,29,196.0,4,0,R,201,0,0,4,"6,290,984",229,29,185.0,0,0,R,176,-1,0,-25,"1,918,837",Salvatore Caruso,Bernard Tomic,Bernard Tomic,2
Monte Carlo,Outdoor,Clay,51,25,185.0,1,1,R,168,-2,1,-7,"2,466,327",84,31,193.0,2,0,L,198,-9,0,-33,"5,898,186",Federico Delbonis,Pedro Martinez,Pedro Martinez,2
Monte Carlo,Outdoor,Clay,85,22,196.0,1,0,R,172,-8,0,-21,"2,383,580",120,30,193.0,0,0,R,190,-1,0,-5,"1,324,524",Alexei Popyrin,Yannick Hanfmann,Alexei Popyrin,1
Monte Carlo,Outdoor,Clay,92,26,180.0,0,0,R,173,1,0,-12,"1,792,016",138,30,185.0,0,0,R,176,-3,0,-24,"2,117,812",Stefano Travaglia,Kamil Majchrzak,Kamil Majchrzak,2
Monte Carlo,Outdoor,Clay,150,28,180.0,1,0,R,154,-1,0,-15,"2,101,811",136,28,180.0,0,0,L,175,-4,0,-9,"2,239,465",Dominik Koepfer,Juan Ignacio Londero,Juan Ignacio Londero,2
Monte Carlo,Outdoor,Clay,79,28,183.0,0,2,R,181,-5,0,-25,"4,019,003",77,33,196.0,3,0,R,176,-14,0,-46,"9,836,848",Jordan Thompson,Benoit Paire,Jordan Thompson,1
Monte Carlo,Outdoor,Clay,63,27,191.0,2,2,R,168,-1,0,-2,"3,984,761",97,30,188.0,1,2,R,181,-2,0,2,"5,266,060",Lorenzo Sonego,Marton Fucsovics,Lorenzo Sonego,1
Monte Carlo,Outdoor,Clay,10,20,188.0,5,1,R,167,22,0,58,"5,667,668",38,34,188.0,4,0,L,168,-1,1,-29,"9,438,577",Jannik Sinner,Albert Ramos-Vinolas,Jannik Sinner,1
Monte Carlo,Outdoor,Clay,28,19,188.0,1,0,R,169,2,1,-1,"1,209,241",5,23,183.0,8,4,R,170,19,2,68,"7,716,696",Casper Ruud,Holger Rune,Holger Rune,2
Monte Carlo,Outdoor,Clay,210,32,183.0,1,0,L,174,0,0,-19,"5,731,930",218,28,185.0,5,1,R,185,-3,0,11,"8,105,164",Lucas Pouille,Guido Pella,Guido Pella,2
Monte Carlo,Outdoor,Clay,85,22,196.0,1,1,R,172,-8,0,-21,"2,383,580",105,36,180.0,4,0,R,176,-4,0,-75,"6,924,053",Alexei Popyrin,Pablo Andujar,Alexei Popyrin,1
Monte Carlo,Outdoor,Clay,32,25,185.0,1,3,R,180,6,0,6,"3,092,308",51,25,185.0,1,0,R,168,-2,1,-7,"2,466,327",Tommy Paul,Pedro Martinez,Tommy Paul,1
Monte Carlo,Outdoor,Clay,87,33,183.0,1,2,R,174,-7,0,-27,"5,185,800",129,24,188.0,3,0,L,160,-9,0,-4,"3,197,057",John Millman,Ugo Humbert,John Millman,1
Monte Carlo,Outdoor,Clay,150,28,180.0,1,0,R,154,-1,0,-15,"2,101,811",0,(),,0,0,U,kg,-208,0,-13735,0,Juan Ignacio Londero, Bye,Juan Ignacio Londero,1
Monte Carlo,Outdoor,Clay,25,30,185.0,5,0,R,174,-8,0,-15,"8,365,200",30,30,185.0,0,1,R,165,4,0,3,"5,670,895",Filip Krajinovic,Nikoloz Basilashvili,Nikoloz Basilashvili,2
Monte Carlo,Outdoor,Clay,27,26,198.0,4,2,R,192,6,0,44,"11,161,554",53,27,188.0,2,0,R,181,-3,0,-10,"3,681,680",Karen Khachanov,Laslo Djere,Karen Khachanov,1
Monte Carlo,Outdoor,Clay,40,28,185.0,3,1,R,187,-5,1,2,"3,016,240",67,20,185.0,0,0,R,172,-2,0,-1,"1,685,460",Aslan Karatsev,Lorenzo Musetti,Aslan Karatsev,1
Monte Carlo,Outdoor,Clay,35,32,175.0,1,2,R,165,-3,0,-10,"5,429,957",57,32,183.0,1,0,R,183,-10,0,-52,"7,697,271",Daniel Evans,Dusan Lajovic,Daniel Evans,1
Monte Carlo,Outdoor,Clay,82,34,180.0,1,1,L,174,0,0,-45,"9,167,699",84,31,193.0,2,2,L,198,-9,0,-33,"5,898,186",Federico Delbonis,Adrian Mannarino,Adrian Mannarino,2
Monte Carlo,Outdoor,Clay,36,23,183.0,0,2,R,176,-2,0,-2,"3,076,067",26,23,183.0,5,1,R,152,12,0,38,"7,228,398",Alejandro Davidovich Fokina,Alex de Minaur,Alejandro Davidovich Fokina,1
Monte Carlo,Outdoor,Clay,42,25,196.0,1,2,R,180,2,1,2,"3,848,217",661,35,188.0,1,1,R,165,0,0,-6,"10,535,763",Jeremy Chardy,Alexander Bublik,Alexander Bublik,2
Monte Carlo,Outdoor,Clay,136,28,180.0,0,1,L,175,-4,0,-9,"2,239,465",154,29,185.0,3,1,R,171,-4,0,-46,"4,436,708",Marco Cecchinato,Dominik Koepfer,Dominik Koepfer,2
Monte Carlo,Outdoor,Clay,493,25,185.0,0,0,R,176,1,0,-3,"189,695",229,29,185.0,0,1,R,176,-1,0,-25,"1,918,837",Salvatore Caruso,Lucas Catarina,Lucas Catarina,2
Monte Carlo,Outdoor,Clay,56,26,185.0,5,2,R,187,0,0,11,"4,824,894",9,21,193.0,1,2,R,194,14,1,38,"7,429,877",Cristian Garin,Felix Auger-Aliassime,Cristian Garin,1
Monte Carlo,Outdoor,Clay,31,22,183.0,1,0,R,165,12,0,5,"3,702,937",64,35,178.0,9,1,R,174,1,0,48,"17,130,491",Fabio Fognini,Miomir Kecmanovic,Miomir Kecmanovic,2
Monte Carlo,Outdoor,Clay,19,31,191.0,8,3,R,179,5,0,121,"21,498,490",126,32,193.0,0,2,R,202,-9,0,-36,"7,597,772",Grigor Dimitrov,Jan-Lennard Struff,Grigor Dimitrov,1
Monte Carlo,Outdoor,Clay,12,25,196.0,5,1,R,179,16,1,22,"7,367,623",231,33,173.0,0,0,R,154,-1,0,-36,"2,429,052",Hubert Hurkacz,Thomas Fabbiano,Hubert Hurkacz,1
Monte Carlo,Outdoor,Clay,138,30,185.0,0,0,R,176,-3,0,-24,"2,117,812",18,30,188.0,6,1,R,172,3,0,49,"13,647,253",Pablo Carreno Busta,Stefano Travaglia,Stefano Travaglia,2
Monte Carlo,Outdoor,Clay,71,31,180.0,6,5,R,154,6,1,101,"16,255,861",16,33,198.0,20,4,R,196,8,0,251,"30,588,972",David Goffin,Marin Cilic,David Goffin,1
Monte Carlo,Outdoor,Clay,20,34,183.0,10,5,R,165,14,1,145,"16,073,687",13,24,196.0,3,2,R,190,18,2,26,"8,193,645",Roberto Bautista Agut,Taylor Fritz,Roberto Bautista Agut,1
Monte Carlo,Outdoor,Clay,15,26,196.0,7,0,R,209,12,2,61,"9,911,546",0,(),,0,0,U,kg,-208,0,-13735,0,Matteo Berrettini, Bye,Matteo Berrettini,1
Monte Carlo,Outdoor,Clay,14,29,170.0,4,0,R,141,10,0,50,"12,461,031",0,(),,0,0,U,kg,-208,0,-13735,0,Diego Schwartzman, Bye,Diego Schwartzman,1
Monte Carlo,Outdoor,Clay,0,(),,0,0,U,kg,-208,0,-13735,0,8,24,188.0,11,0,R,165,20,3,93,"12,074,494",Andrey Rublev, Bye, Bye,2
Monte Carlo,Outdoor,Clay,2,25,198.0,19,0,R,198,19,0,189,"32,407,055",0,(),,0,0,U,kg,-208,0,-13735,0,Alexander Zverev, Bye,Alexander Zverev,1
Monte Carlo,Outdoor,Clay,0,(),,0,0,U,kg,-208,0,-13735,0,4,23,193.0,9,0,R,198,28,2,121,"19,838,180",Stefanos Tsitsipas, Bye, Bye,2
Monte Carlo,Outdoor,Clay,0,(),,0,0,U,kg,-208,0,-13735,0,3,36,185.0,92,0,L,187,32,4,851,"131,338,131",Rafael Nadal, Bye, Bye,2
Monte Carlo,Outdoor,Clay,7,35,188.0,88,0,R,170,18,2,808,"158,996,253",0,(),,0,0,U,kg,-208,0,-13735,0,Novak Djokovic, Bye,Novak Djokovic,1
Monte Carlo,Outdoor,Clay,85,22,196.0,1,0,R,172,-8,0,-21,"2,383,580",218,28,185.0,5,2,R,185,-3,0,11,"8,105,164",Lucas Pouille,Alexei Popyrin,Alexei Popyrin,2
Monte Carlo,Outdoor,Clay,30,30,185.0,0,1,R,165,4,0,3,"5,670,895",150,28,180.0,1,0,R,154,-1,0,-15,"2,101,811",Filip Krajinovic,Juan Ignacio Londero,Filip Krajinovic,1
Monte Carlo,Outdoor,Clay,87,33,183.0,1,0,R,174,-7,0,-27,"5,185,800",56,26,185.0,5,1,R,187,0,0,11,"4,824,894",Cristian Garin,John Millman,John Millman,2
Monte Carlo,Outdoor,Clay,79,28,183.0,0,0,R,181,-5,0,-25,"4,019,003",64,35,178.0,9,2,R,174,1,0,48,"17,130,491",Fabio Fognini,Jordan Thompson,Jordan Thompson,2
Monte Carlo,Outdoor,Clay,19,31,191.0,8,4,R,179,5,0,121,"21,498,490",661,35,188.0,1,2,R,165,0,0,-6,"10,535,763",Grigor Dimitrov,Jeremy Chardy,Grigor Dimitrov,1
Monte Carlo,Outdoor,Clay,12,25,196.0,5,1,R,179,16,1,22,"7,367,623",35,32,175.0,1,1,R,165,-3,0,-10,"5,429,957",Daniel Evans,Hubert Hurkacz,Hubert Hurkacz,2
Monte Carlo,Outdoor,Clay,18,30,188.0,6,3,R,172,3,0,49,"13,647,253",27,26,198.0,4,5,R,192,6,0,44,"11,161,554",Pablo Carreno Busta,Karen Khachanov,Pablo Carreno Busta,1
Monte Carlo,Outdoor,Clay,154,29,185.0,3,1,R,171,-4,0,-46,"4,436,708",71,31,180.0,6,3,R,154,6,1,101,"16,255,861",David Goffin,Marco Cecchinato,Marco Cecchinato,2
Monte Carlo,Outdoor,Clay,20,34,183.0,10,3,R,165,14,1,145,"16,073,687",32,25,185.0,1,0,R,180,6,0,6,"3,092,308",Roberto Bautista Agut,Tommy Paul,Roberto Bautista Agut,1
Monte Carlo,Outdoor,Clay,15,26,196.0,7,0,R,209,12,2,61,"9,911,546",36,23,183.0,0,1,R,176,-2,0,-2,"3,076,067",Alejandro Davidovich Fokina,Matteo Berrettini,Matteo Berrettini,2
Monte Carlo,Outdoor,Clay,5,23,183.0,8,3,R,170,19,2,68,"7,716,696",14,29,170.0,4,5,R,141,10,0,50,"12,461,031",Casper Ruud,Diego Schwartzman,Casper Ruud,1
Monte Carlo,Outdoor,Clay,229,29,185.0,0,0,R,176,-1,0,-25,"1,918,837",8,24,188.0,11,2,R,165,20,3,93,"12,074,494",Andrey Rublev,Salvatore Caruso,Salvatore Caruso,2
Monte Carlo,Outdoor,Clay,63,27,191.0,2,0,R,168,-1,0,-2,"3,984,761",2,25,198.0,19,1,R,198,19,0,189,"32,407,055",Alexander Zverev,Lorenzo Sonego,Lorenzo Sonego,2
Monte Carlo,Outdoor,Clay,4,23,193.0,9,1,R,198,28,2,121,"19,838,180",40,28,185.0,3,0,R,187,-5,1,2,"3,016,240",Stefanos Tsitsipas,Aslan Karatsev,Stefanos Tsitsipas,1
Monte Carlo,Outdoor,Clay,84,31,193.0,2,0,L,198,-9,0,-33,"5,898,186",3,36,185.0,92,5,L,187,32,4,851,"131,338,131",Rafael Nadal,Federico Delbonis,Federico Delbonis,2
Monte Carlo,Outdoor,Clay,10,20,188.0,5,0,R,167,22,0,58,"5,667,668",7,35,188.0,88,2,R,170,18,2,808,"158,996,253",Novak Djokovic,Jannik Sinner,Jannik Sinner,2
Monte Carlo,Outdoor,Clay,218,28,185.0,5,0,R,185,-3,0,11,"8,105,164",36,23,183.0,0,1,R,176,-2,0,-2,"3,076,067",Alejandro Davidovich Fokina,Lucas Pouille,Lucas Pouille,2
Monte Carlo,Outdoor,Clay,64,35,178.0,9,1,R,174,1,0,48,"17,130,491",30,30,185.0,0,2,R,165,4,0,3,"5,670,895",Fabio Fognini,Filip Krajinovic,Fabio Fognini,1
Monte Carlo,Outdoor,Clay,5,23,183.0,8,2,R,170,19,2,68,"7,716,696",18,30,188.0,6,2,R,172,3,0,49,"13,647,253",Casper Ruud,Pablo Carreno Busta,Casper Ruud,1
Monte Carlo,Outdoor,Clay,20,34,183.0,10,3,R,165,14,1,145,"16,073,687",8,24,188.0,11,4,R,165,20,3,93,"12,074,494",Andrey Rublev,Roberto Bautista Agut,Roberto Bautista Agut,2
Monte Carlo,Outdoor,Clay,2,25,198.0,19,2,R,198,19,0,189,"32,407,055",71,31,180.0,6,2,R,154,6,1,101,"16,255,861",David Goffin,Alexander Zverev,Alexander Zverev,2
Monte Carlo,Outdoor,Clay,56,26,185.0,5,0,R,187,0,0,11,"4,824,894",4,23,193.0,9,2,R,198,28,2,121,"19,838,180",Stefanos Tsitsipas,Cristian Garin,Cristian Garin,2
Monte Carlo,Outdoor,Clay,3,36,185.0,92,1,L,187,32,4,851,"131,338,131",19,31,191.0,8,1,R,179,5,0,121,"21,498,490",Rafael Nadal,Grigor Dimitrov,Rafael Nadal,1
Monte Carlo,Outdoor,Clay,7,35,188.0,88,0,R,170,18,2,808,"158,996,253",35,32,175.0,1,1,R,165,-3,0,-10,"5,429,957",Daniel Evans,Novak Djokovic,Novak Djokovic,2
Monte Carlo,Outdoor,Clay,64,35,178.0,9,0,R,174,1,0,48,"17,130,491",5,23,183.0,8,3,R,170,19,2,68,"7,716,696",Casper Ruud,Fabio Fognini,Fabio Fognini,2
Monte Carlo,Outdoor,Clay,35,32,175.0,1,3,R,165,-3,0,-10,"5,429,957",71,31,180.0,6,1,R,154,6,1,101,"16,255,861",Daniel Evans,David Goffin,Daniel Evans,1
Monte Carlo,Outdoor,Clay,4,23,193.0,9,3,R,198,28,2,121,"19,838,180",36,23,183.0,0,0,R,176,-2,0,-2,"3,076,067",Stefanos Tsitsipas,Alejandro Davidovich Fokina,Stefanos Tsitsipas,1
Monte Carlo,Outdoor,Clay,8,24,188.0,11,1,R,165,20,3,93,"12,074,494",3,36,185.0,92,2,L,187,32,4,851,"131,338,131",Andrey Rublev,Rafael Nadal,Andrey Rublev,1
Monte Carlo,Outdoor,Clay,5,23,183.0,8,1,R,170,19,2,68,"7,716,696",8,24,188.0,11,4,R,165,20,3,93,"12,074,494",Andrey Rublev,Casper Ruud,Casper Ruud,2
Monte Carlo,Outdoor,Clay,35,32,175.0,1,0,R,165,-3,0,-10,"5,429,957",4,23,193.0,9,3,R,198,28,2,121,"19,838,180",Stefanos Tsitsipas,Daniel Evans,Daniel Evans,2
Monte Carlo,Outdoor,Clay,8,24,188.0,11,4,R,165,20,3,93,"12,074,494",4,23,193.0,9,5,R,198,28,2,121,"19,838,180",Stefanos Tsitsipas,Andrey Rublev,Andrey Rublev,2
Barcelona,Outdoor,Clay,231,33,173.0,0,0,R,154,-1,0,-36,"2,429,052",108,26,196.0,0,0,L,189,-2,0,-4,"509,217",Thomas Fabbiano,Marc-Andrea Huesler,Thomas Fabbiano,1
Barcelona,Outdoor,Clay,98,27,185.0,0,0,R,167,0,0,-1,"483,949",96,30,185.0,0,0,R,172,-5,0,-19,"2,202,798",Pedro Cachin,Henri Laaksonen,Pedro Cachin,1
Barcelona,Outdoor,Clay,151,23,191.0,0,0,L,184,-2,0,-8,"615,156",47,26,188.0,0,0,R,187,-2,0,-10,"1,356,990",Tallon Griekspoor,Jurij Rodionov,Jurij Rodionov,2
Barcelona,Outdoor,Clay,217,30,178.0,0,0,R,182,-1,0,-12,"921,790",929,40,180.0,12,0,R,165,-1,0,175,"13,467,681",Federico Gaio,Tommy Robredo,Federico Gaio,1
Barcelona,Outdoor,Clay,282,34,185.0,0,0,R,191,1,0,-27,"2,335,783",525,24,178.0,0,0,R,152,0,0,-11,"579,757",Sumit Nagal,Illya Marchenko,Illya Marchenko,2
Barcelona,Outdoor,Clay,216,31,183.0,0,0,R,154,-1,0,-22,"3,040,753",390,26,183.0,0,0,R,168,0,0,-7,"1,063,485",Andrey Kuznetsov,Antoine Hoang,Andrey Kuznetsov,1
Barcelona,Outdoor,Clay,583,31,180.0,0,0,R,182,2,0,-12,"846,390",91,32,188.0,1,0,R,183,-8,0,-21,"3,586,170",Peter Gojowczyk,Mohamed Safwat,Mohamed Safwat,2
Barcelona,Outdoor,Clay,54,28,191.0,1,0,R,189,-2,0,6,"2,240,209",41,25,198.0,0,0,R,185,-1,0,-1,"1,342,562",Ilya Ivashka,Maxime Cressy,Ilya Ivashka,1
Barcelona,Outdoor,Clay,153,28,183.0,0,0,R,178,-2,0,-23,"1,636,709",24,26,191.0,0,0,R,187,8,0,13,"2,062,903",Botic van de Zandschulp,Dennis Novak,Dennis Novak,2
Barcelona,Outdoor,Clay,221,34,183.0,1,0,R,159,-6,0,-57,"6,720,550",370,21,191.0,0,0,R,178,-1,0,-1,"88,069",Carlos Gimeno Valero,Mikhail Kukushkin,Mikhail Kukushkin,2
Barcelona,Outdoor,Clay,93,23,183.0,0,0,R,165,0,0,-7,"1,902,096",28,19,188.0,1,0,R,169,2,1,-1,"1,209,241",Holger Rune,Mikael Ymer,Mikael Ymer,2
Barcelona,Outdoor,Clay,88,25,183.0,0,0,R,174,-3,0,-10,"1,057,169",300,30,188.0,1,0,R,195,-3,0,-28,"3,454,806",Bernabe Zapata Miralles,Tennys Sandgren,Bernabe Zapata Miralles,1
Barcelona,Outdoor,Clay,88,25,183.0,0,0,R,174,-3,0,-10,"1,057,169",98,27,185.0,0,0,R,167,0,0,-1,"483,949",Bernabe Zapata Miralles,Pedro Cachin,Bernabe Zapata Miralles,1
Barcelona,Outdoor,Clay,24,26,191.0,0,0,R,187,8,0,13,"2,062,903",216,31,183.0,0,0,R,154,-1,0,-22,"3,040,753",Andrey Kuznetsov,Botic van de Zandschulp,Botic van de Zandschulp,2
Barcelona,Outdoor,Clay,47,26,188.0,0,0,R,187,-2,0,-10,"1,356,990",370,21,191.0,0,0,R,178,-1,0,-1,"88,069",Tallon Griekspoor,Carlos Gimeno Valero,Tallon Griekspoor,1
Barcelona,Outdoor,Clay,525,24,178.0,0,0,R,152,0,0,-11,"579,757",231,33,173.0,0,0,R,154,-1,0,-36,"2,429,052",Sumit Nagal,Thomas Fabbiano,Sumit Nagal,1
Barcelona,Outdoor,Clay,28,19,188.0,1,0,R,169,2,1,-1,"1,209,241",91,32,188.0,1,0,R,183,-8,0,-21,"3,586,170",Holger Rune,Peter Gojowczyk,Holger Rune,1
Barcelona,Outdoor,Clay,217,30,178.0,0,0,R,182,-1,0,-12,"921,790",54,28,191.0,1,0,R,189,-2,0,6,"2,240,209",Ilya Ivashka,Federico Gaio,Federico Gaio,2
Barcelona,Outdoor,Clay,88,25,183.0,0,1,R,174,-3,0,-10,"1,057,169",216,31,183.0,0,0,R,154,-1,0,-22,"3,040,753",Bernabe Zapata Miralles,Andrey Kuznetsov,Bernabe Zapata Miralles,1
Barcelona,Outdoor,Clay,6,19,185.0,5,0,R,159,30,4,45,"6,090,130",29,24,188.0,1,1,R,190,1,0,-16,"5,970,770",Frances Tiafoe,Carlos Alcaraz,Carlos Alcaraz,2
Barcelona,Outdoor,Clay,79,28,183.0,0,2,R,181,-5,0,-25,"4,019,003",66,36,183.0,15,0,R,174,3,0,219,"19,538,187",Jordan Thompson,Richard Gasquet,Jordan Thompson,1
