tourney_date,tourney_name,surface,tourney_level,round,first_player_height,first_player_age,first_player_rank,first_player_ace,first_player_double_fault,second_player_height,second_player_age,second_player_rank,second_player_ace,second_player_double_fault,first_player,second_player,winner_player
20130307,Indian Wells Masters,Hard,M,R128,190.0,25.5,144.0,3.0,0.0,183.0,31.7,48.0,2.0,1.0,Mischa Zverev,Jurgen Melzer,1
20130307,Indian Wells Masters,Hard,M,R128,180.0,22.2,54.0,1.0,6.0,193.0,27.0,44.0,10.0,4.0,David Goffin,Viktor Troicki,1
20130307,Indian Wells Masters,Hard,M,R128,190.0,26.8,33.0,3.0,4.0,180.0,31.1,93.0,4.0,4.0,Marcel Granollers,David Nalbandian,2
20130307,Indian Wells Masters,Hard,M,R128,193.0,20.3,45.0,5.0,0.0,188.0,25.1,38.0,3.0,2.0,Bernard Tomic,Thomaz Bellucci,1
20130307,Indian Wells Masters,Hard,M,R128,193.0,29.8,65.0,12.0,1.0,183.0,31.2,49.0,1.0,2.0,Gilles Muller,Paolo Lorenzi,2
20130307,Indian Wells Masters,Hard,M,R128,196.0,23.8,40.0,7.0,5.0,190.0,30.8,94.0,3.0,7.0,Benoit Paire,Lukasz Kubot,1
20130307,Indian Wells Masters,Hard,M,R128,185.0,31.6,57.0,8.0,3.0,190.0,25.5,72.0,4.0,4.0,Jarkko Nieminen,Igor Sijsling,1
20130307,Indian Wells Masters,Hard,M,R128,198.0,31.6,55.0,4.0,1.0,203.0,26.7,37.0,7.0,1.0,Victor Hanescu,Kevin Anderson,2
20130307,Indian Wells Masters,Hard,M,R128,183.0,20.8,73.0,3.0,2.0,178.0,28.4,71.0,1.0,6.0,Ryan Harrison,Go Soeda,1
20130307,Indian Wells Masters,Hard,M,R128,185.0,32.6,50.0,5.0,2.0,188.0,25.8,64.0,6.0,6.0,Xavier Malisse,Leonardo Mayer,2
20130307,Indian Wells Masters,Hard,M,R128,196.0,25.6,74.0,7.0,4.0,183.0,27.7,35.0,5.0,1.0,Daniel Brands,Marcos Baghdatis,1
20130307,Indian Wells Masters,Hard,M,R128,190.0,24.5,67.0,8.0,3.0,188.0,31.4,34.0,1.0,2.0,Ernests Gulbis,Feliciano Lopez,1
20130307,Indian Wells Masters,Hard,M,R128,180.0,32.0,98.0,3.0,6.0,196.0,27.6,62.0,5.0,4.0,Lleyton Hewitt,Lukas Rosol,1
20130307,Indian Wells Masters,Hard,M,R128,180.0,27.2,131.0,4.0,1.0,183.0,24.8,51.0,2.0,1.0,Wayne Odesnik,Roberto Bautista Agut,1
20130307,Indian Wells Masters,Hard,M,R128,185.0,22.7,103.0,1.0,3.0,183.0,28.1,60.0,3.0,1.0,Guido Pella,Ivan Dodig,2
20130307,Indian Wells Masters,Hard,M,R128,193.0,22.6,128.0,1.0,3.0,188.0,26.4,43.0,3.0,1.0,Vasek Pospisil,Denis Istomin,2
20130307,Indian Wells Masters,Hard,M,R64,188.0,25.7,1.0,7.0,1.0,178.0,25.7,36.0,1.0,4.0,Novak Djokovic,Fabio Fognini,1
20130307,Indian Wells Masters,Hard,M,R64,188.0,21.8,31.0,2.0,0.0,188.0,25.2,113.0,1.0,2.0,Grigor Dimitrov,Matthew Ebden,1
20130307,Indian Wells Masters,Hard,M,R64,208.0,34.0,143.0,13.0,3.0,198.0,25.4,23.0,7.0,2.0,Ivo Karlovic,Sam Querrey,2
20130307,Indian Wells Masters,Hard,M,R64,185.0,28.9,14.0,1.0,4.0,194.0,27.5,53.0,3.0,4.0,Juan Monaco,Marinko Matosevic,2
20130307,Indian Wells Masters,Hard,M,R64,188.0,25.1,58.0,4.0,1.0,198.0,24.4,12.0,4.0,0.0,Albert Ramos,Marin Cilic,2
20130307,Indian Wells Masters,Hard,M,R64,188.0,31.2,32.0,7.0,4.0,183.0,30.6,166.0,3.0,6.0,Mardy Fish,Bobby Reynolds,1
20130307,Indian Wells Masters,Hard,M,R64,185.0,33.1,99.0,0.0,1.0,188.0,27.8,8.0,4.0,3.0,James Blake,Jo-Wilfried Tsonga,2
20130307,Indian Wells Masters,Hard,M,R64,185.0,22.8,83.0,1.0,8.0,190.0,25.8,3.0,3.0,2.0,Evgeny Donskoy,Andy Murray,2
20130307,Indian Wells Masters,Hard,M,R64,180.0,29.5,79.0,4.0,2.0,190.0,23.6,26.0,6.0,6.0,Yen Hsun Lu,Martin Klizan,1
20130307,Indian Wells Masters,Hard,M,R64,183.0,30.0,85.0,4.0,1.0,180.0,24.3,22.0,4.0,6.0,Carlos Berlocq,Alexandr Dolgopolov,1
20130307,Indian Wells Masters,Hard,M,R64,185.0,28.9,119.0,1.0,3.0,178.0,23.1,16.0,0.0,3.0,Philipp Petzschner,Kei Nishikori,2
20130307,Indian Wells Masters,Hard,M,R64,185.0,27.5,52.0,2.0,2.0,183.0,27.5,11.0,10.0,2.0,Daniel Gimeno Traver,Nicolas Almagro,2
20130307,Indian Wells Masters,Hard,M,R64,180.0,27.1,46.0,4.0,4.0,188.0,34.9,19.0,8.0,2.0,Pablo Andujar,Tommy Haas,2
20130307,Indian Wells Masters,Hard,M,R64,188.0,26.0,25.0,4.0,5.0,175.0,33.4,121.0,4.0,2.0,Jeremy Chardy,Bjorn Phau,2
20130307,Indian Wells Masters,Hard,M,R64,178.0,31.7,42.0,0.0,3.0,198.0,24.4,7.0,7.0,0.0,Nikolay Davydenko,Juan Martin del Potro,2
20130307,Indian Wells Masters,Hard,M,R64,196.0,27.4,6.0,3.0,4.0,190.0,25.5,144.0,0.0,2.0,Tomas Berdych,Mischa Zverev,1
20130307,Indian Wells Masters,Hard,M,R64,190.0,29.4,27.0,2.0,3.0,180.0,22.2,54.0,1.0,7.0,Florian Mayer,David Goffin,1
20130307,Indian Wells Masters,Hard,M,R64,203.0,22.3,24.0,11.0,10.0,180.0,31.1,93.0,2.0,10.0,Jerzy Janowicz,David Nalbandian,1
20130307,Indian Wells Masters,Hard,M,R64,185.0,26.7,10.0,8.0,1.0,193.0,20.3,45.0,8.0,3.0,Richard Gasquet,Bernard Tomic,1
20130307,Indian Wells Masters,Hard,M,R64,183.0,31.2,49.0,1.0,3.0,183.0,28.1,13.0,3.0,10.0,Paolo Lorenzi,Gilles Simon,2
20130307,Indian Wells Masters,Hard,M,R64,196.0,23.8,40.0,8.0,1.0,178.0,29.3,21.0,0.0,4.0,Benoit Paire,Philipp Kohlschreiber,1
20130307,Indian Wells Masters,Hard,M,R64,188.0,29.3,29.0,2.0,6.0,185.0,31.6,57.0,0.0,0.0,Fernando Verdasco,Jarkko Nieminen,2
20130307,Indian Wells Masters,Hard,M,R64,175.0,30.9,4.0,2.0,3.0,203.0,26.7,37.0,6.0,4.0,David Ferrer,Kevin Anderson,2
20130307,Indian Wells Masters,Hard,M,R64,185.0,26.7,5.0,1.0,5.0,183.0,20.8,73.0,5.0,0.0,Rafael Nadal,Ryan Harrison,1
20130307,Indian Wells Masters,Hard,M,R64,188.0,25.8,64.0,1.0,1.0,183.0,30.6,30.0,1.0,3.0,Leonardo Mayer,Mikhail Youzhny,1
20130307,Indian Wells Masters,Hard,M,R64,196.0,25.6,74.0,1.0,1.0,190.0,29.0,20.0,5.0,5.0,Daniel Brands,Andreas Seppi,2
20130307,Indian Wells Masters,Hard,M,R64,180.0,28.6,9.0,1.0,1.0,190.0,24.5,67.0,3.0,1.0,Janko Tipsarevic,Ernests Gulbis,2
20130307,Indian Wells Masters,Hard,M,R64,206.0,27.8,15.0,18.0,1.0,180.0,32.0,98.0,3.0,4.0,John Isner,Lleyton Hewitt,2
20130307,Indian Wells Masters,Hard,M,R64,180.0,27.2,131.0,1.0,1.0,183.0,27.9,18.0,9.0,1.0,Wayne Odesnik,Stan Wawrinka,2
20130307,Indian Wells Masters,Hard,M,R64,185.0,31.2,28.0,2.0,6.0,183.0,28.1,60.0,9.0,2.0,Julien Benneteau,Ivan Dodig,2
20130307,Indian Wells Masters,Hard,M,R64,185.0,31.5,2.0,3.0,2.0,188.0,26.4,43.0,3.0,0.0,Roger Federer,Denis Istomin,1
20130307,Indian Wells Masters,Hard,M,R32,188.0,21.8,31.0,5.0,6.0,188.0,25.7,1.0,1.0,3.0,Grigor Dimitrov,Novak Djokovic,2
20130307,Indian Wells Masters,Hard,M,R32,198.0,25.4,23.0,15.0,11.0,194.0,27.5,53.0,4.0,5.0,Sam Querrey,Marinko Matosevic,1
20130307,Indian Wells Masters,Hard,M,R32,198.0,24.4,12.0,8.0,3.0,196.0,22.1,17.0,16.0,5.0,Marin Cilic,Milos Raonic,2
20130307,Indian Wells Masters,Hard,M,R32,188.0,27.8,8.0,9.0,2.0,188.0,31.2,32.0,3.0,3.0,Jo-Wilfried Tsonga,Mardy Fish,1
20130307,Indian Wells Masters,Hard,M,R32,180.0,29.5,79.0,2.0,3.0,190.0,25.8,3.0,5.0,2.0,Yen Hsun Lu,Andy Murray,2
20130307,Indian Wells Masters,Hard,M,R32,183.0,30.0,85.0,5.0,1.0,178.0,23.1,16.0,0.0,3.0,Carlos Berlocq,Kei Nishikori,1
20130307,Indian Wells Masters,Hard,M,R32,188.0,34.9,19.0,14.0,6.0,183.0,27.5,11.0,11.0,3.0,Tommy Haas,Nicolas Almagro,1
20130307,Indian Wells Masters,Hard,M,R32,198.0,24.4,7.0,14.0,6.0,175.0,33.4,121.0,2.0,3.0,Juan Martin del Potro,Bjorn Phau,1
20130307,Indian Wells Masters,Hard,M,R32,190.0,29.4,27.0,7.0,2.0,196.0,27.4,6.0,7.0,2.0,Florian Mayer,Tomas Berdych,2
20130307,Indian Wells Masters,Hard,M,R32,203.0,22.3,24.0,4.0,1.0,185.0,26.7,10.0,2.0,1.0,Jerzy Janowicz,Richard Gasquet,2
20130307,Indian Wells Masters,Hard,M,R32,183.0,28.1,13.0,0.0,8.0,196.0,23.8,40.0,7.0,7.0,Gilles Simon,Benoit Paire,1
20130307,Indian Wells Masters,Hard,M,R32,185.0,31.6,57.0,1.0,3.0,203.0,26.7,37.0,5.0,4.0,Jarkko Nieminen,Kevin Anderson,2
20130307,Indian Wells Masters,Hard,M,R32,190.0,29.0,20.0,3.0,4.0,190.0,24.5,67.0,8.0,6.0,Andreas Seppi,Ernests Gulbis,2
20130307,Indian Wells Masters,Hard,M,R32,183.0,27.9,18.0,5.0,4.0,180.0,32.0,98.0,1.0,3.0,Stan Wawrinka,Lleyton Hewitt,1
20130307,Indian Wells Masters,Hard,M,R32,183.0,28.1,60.0,1.0,6.0,185.0,31.5,2.0,5.0,3.0,Ivan Dodig,Roger Federer,2
20130307,Indian Wells Masters,Hard,M,R16,188.0,25.7,1.0,4.0,0.0,198.0,25.4,23.0,5.0,5.0,Novak Djokovic,Sam Querrey,1
20130307,Indian Wells Masters,Hard,M,R16,188.0,27.8,8.0,7.0,1.0,196.0,22.1,17.0,12.0,3.0,Jo-Wilfried Tsonga,Milos Raonic,1
20130307,Indian Wells Masters,Hard,M,R16,190.0,25.8,3.0,8.0,2.0,183.0,30.0,85.0,4.0,3.0,Andy Murray,Carlos Berlocq,1
20130307,Indian Wells Masters,Hard,M,R16,198.0,24.4,7.0,4.0,1.0,188.0,34.9,19.0,1.0,6.0,Juan Martin del Potro,Tommy Haas,1
20130307,Indian Wells Masters,Hard,M,R16,196.0,27.4,6.0,10.0,2.0,185.0,26.7,10.0,4.0,1.0,Tomas Berdych,Richard Gasquet,1
20130307,Indian Wells Masters,Hard,M,R16,203.0,26.7,37.0,4.0,4.0,183.0,28.1,13.0,1.0,2.0,Kevin Anderson,Gilles Simon,1
20130307,Indian Wells Masters,Hard,M,R16,185.0,26.7,5.0,2.0,3.0,190.0,24.5,67.0,8.0,2.0,Rafael Nadal,Ernests Gulbis,1
20130307,Indian Wells Masters,Hard,M,R16,185.0,31.5,2.0,5.0,2.0,183.0,27.9,18.0,6.0,3.0,Roger Federer,Stan Wawrinka,1
20130307,Indian Wells Masters,Hard,M,QF,188.0,25.7,1.0,8.0,0.0,188.0,27.8,8.0,2.0,4.0,Novak Djokovic,Jo-Wilfried Tsonga,1
20130307,Indian Wells Masters,Hard,M,QF,198.0,24.4,7.0,3.0,1.0,190.0,25.8,3.0,8.0,8.0,Juan Martin del Potro,Andy Murray,1
20130307,Indian Wells Masters,Hard,M,QF,196.0,27.4,6.0,5.0,1.0,203.0,26.7,37.0,8.0,3.0,Tomas Berdych,Kevin Anderson,1
20130307,Indian Wells Masters,Hard,M,QF,185.0,31.5,2.0,4.0,0.0,185.0,26.7,5.0,1.0,2.0,Roger Federer,Rafael Nadal,2
20130307,Indian Wells Masters,Hard,M,SF,198.0,24.4,7.0,4.0,3.0,188.0,25.7,1.0,5.0,2.0,Juan Martin del Potro,Novak Djokovic,1
20130307,Indian Wells Masters,Hard,M,SF,196.0,27.4,6.0,4.0,4.0,185.0,26.7,5.0,2.0,1.0,Tomas Berdych,Rafael Nadal,2
20130307,Indian Wells Masters,Hard,M,F,185.0,26.7,5.0,4.0,1.0,198.0,24.4,7.0,5.0,4.0,Rafael Nadal,Juan Martin del Potro,1
20130320,Miami Masters,Hard,M,R128,193.0,29.8,67.0,9.0,2.0,196.0,27.6,64.0,14.0,4.0,Gilles Muller,Lukas Rosol,2
20130320,Miami Masters,Hard,M,R128,185.0,22.8,78.0,4.0,6.0,180.0,28.0,254.0,6.0,1.0,Evgeny Donskoy,Somdev Devvarman,2
20130320,Miami Masters,Hard,M,R128,178.0,31.7,41.0,2.0,3.0,183.0,31.2,59.0,2.0,2.0,Nikolay Davydenko,Paolo Lorenzi,1
20130320,Miami Masters,Hard,M,R128,190.0,25.5,74.0,2.0,0.0,188.0,25.8,63.0,0.0,2.0,Igor Sijsling,Leonardo Mayer,1
20130320,Miami Masters,Hard,M,R128,180.0,32.0,91.0,11.0,5.0,185.0,23.9,86.0,1.0,8.0,Lleyton Hewitt,Joao Sousa,1
20130320,Miami Masters,Hard,M,R128,183.0,24.9,52.0,0.0,2.0,183.0,26.4,62.0,0.0,4.0,Roberto Bautista Agut,Grega Zemlja,2
20130320,Miami Masters,Hard,M,R128,193.0,24.4,102.0,6.0,2.0,188.0,27.8,39.0,7.0,5.0,Thiemo De Bakker,Horacio Zeballos,2
20130320,Miami Masters,Hard,M,R128,175.0,27.9,127.0,2.0,6.0,194.0,27.6,51.0,4.0,4.0,Dudi Sela,Marinko Matosevic,1
20130320,Miami Masters,Hard,M,R128,185.0,30.2,71.0,4.0,5.0,175.0,25.2,110.0,2.0,2.0,Dmitry Tursunov,Tim Smyczek,1
20130320,Miami Masters,Hard,M,R128,190.0,32.8,65.0,11.0,3.0,196.0,23.8,38.0,5.0,1.0,Michael Llodra,Benoit Paire,1
20130320,Miami Masters,Hard,M,R128,193.0,28.9,104.0,7.0,5.0,185.0,32.6,53.0,11.0,2.0,Rajeev Ram,Xavier Malisse,2
20130320,Miami Masters,Hard,M,R128,185.0,22.0,75.0,2.0,2.0,198.0,31.6,57.0,2.0,1.0,Andrey Kuznetsov,Victor Hanescu,2
20130320,Miami Masters,Hard,M,R128,188.0,25.1,61.0,2.0,1.0,180.0,29.6,98.0,2.0,3.0,Albert Ramos,Jan Hajek,1
20130320,Miami Masters,Hard,M,R128,183.0,20.8,88.0,4.0,2.0,185.0,33.2,95.0,0.0,2.0,Ryan Harrison,James Blake,2
20130320,Miami Masters,Hard,M,R128,175.0,22.7,79.0,8.0,10.0,183.0,31.8,42.0,8.0,4.0,Ricardas Berankis,Jurgen Melzer,2
20130320,Miami Masters,Hard,M,R128,180.0,26.8,89.0,1.0,1.0,188.0,26.0,82.0,2.0,2.0,Tobias Kamke,Blaz Kavcic,1
20130320,Miami Masters,Hard,M,R128,168.0,32.1,145.0,2.0,3.0,180.0,24.8,96.0,11.0,4.0,Olivier Rochus,Tatsuma Ito,1
20130320,Miami Masters,Hard,M,R128,180.0,29.5,73.0,3.0,0.0,183.0,30.4,317.0,2.0,5.0,Yen Hsun Lu,Robby Ginepri,1
20130320,Miami Masters,Hard,M,R128,180.0,22.2,47.0,4.0,8.0,190.0,25.9,50.0,3.0,3.0,David Goffin,Robin Haase,1
20130320,Miami Masters,Hard,M,R128,185.0,22.8,103.0,0.0,0.0,183.0,30.1,69.0,0.0,0.0,Guido Pella,Carlos Berlocq,1
20130320,Miami Masters,Hard,M,R128,188.0,22.8,92.0,7.0,5.0,193.0,22.4,144.0,12.0,4.0,Guillaume Rufin,Marius Copil,1
20130320,Miami Masters,Hard,M,R128,190.0,30.8,94.0,5.0,9.0,185.0,28.4,189.0,3.0,3.0,Lukasz Kubot,Frank Dancevic,1
20130320,Miami Masters,Hard,M,R128,185.0,29.3,60.0,0.0,4.0,178.0,28.5,83.0,4.0,2.0,Alejandro Falla,Go Soeda,1
20130320,Miami Masters,Hard,M,R128,185.0,27.6,48.0,3.0,3.0,188.0,26.5,46.0,0.0,3.0,Daniel Gimeno Traver,Denis Istomin,1
20130320,Miami Masters,Hard,M,R128,180.0,27.1,58.0,2.0,5.0,193.0,27.0,44.0,4.0,2.0,Pablo Andujar,Viktor Troicki,2
20130320,Miami Masters,Hard,M,R128,180.0,31.2,124.0,6.0,4.0,185.0,31.6,49.0,2.0,1.0,David Nalbandian,Jarkko Nieminen,2
20130320,Miami Masters,Hard,M,R128,185.0,25.3,81.0,6.0,7.0,183.0,28.2,54.0,9.0,4.0,Lukas Lacko,Ivan Dodig,2
20130320,Miami Masters,Hard,M,R128,185.0,21.9,146.0,4.0,5.0,188.0,25.3,90.0,2.0,1.0,Rhyne Williams,Santiago Giraldo,2
20130320,Miami Masters,Hard,M,R128,178.0,31.7,85.0,3.0,4.0,181.0,23.6,77.0,9.0,1.0,Benjamin Becker,Aljaz Bedene,2
20130320,Miami Masters,Hard,M,R128,188.0,25.2,40.0,6.0,4.0,196.0,25.6,68.0,2.0,1.0,Thomaz Bellucci,Daniel Brands,1
20130320,Miami Masters,Hard,M,R128,183.0,27.4,76.0,3.0,2.0,175.0,25.4,97.0,6.0,4.0,Simone Bolelli,Jesse Levine,1
20130320,Miami Masters,Hard,M,R128,193.0,20.4,45.0,10.0,0.0,188.0,35.9,117.0,3.0,4.0,Bernard Tomic,Marc Gicquel,1
20130320,Miami Masters,Hard,M,R64,196.0,27.6,64.0,2.0,7.0,188.0,25.8,1.0,4.0,0.0,Lukas Rosol,Novak Djokovic,2
20130320,Miami Masters,Hard,M,R64,188.0,29.3,80.0,2.0,3.0,180.0,28.0,254.0,7.0,4.0,Edouard Roger Vasselin,Somdev Devvarman,2
20130320,Miami Masters,Hard,M,R64,180.0,24.3,22.0,4.0,1.0,178.0,31.7,41.0,1.0,4.0,Alexandr Dolgopolov,Nikolay Davydenko,1
20130320,Miami Masters,Hard,M,R64,190.0,25.5,74.0,11.0,4.0,188.0,34.9,18.0,5.0,6.0,Igor Sijsling,Tommy Haas,2
20130320,Miami Masters,Hard,M,R64,180.0,32.0,91.0,2.0,4.0,183.0,28.2,13.0,2.0,3.0,Lleyton Hewitt,Gilles Simon,2
20130320,Miami Masters,Hard,M,R64,183.0,26.4,62.0,6.0,0.0,190.0,29.4,26.0,3.0,2.0,Grega Zemlja,Florian Mayer,1
20130320,Miami Masters,Hard,M,R64,188.0,27.8,39.0,3.0,8.0,203.0,26.8,29.0,9.0,3.0,Horacio Zeballos,Kevin Anderson,2
20130320,Miami Masters,Hard,M,R64,175.0,27.9,127.0,1.0,3.0,180.0,28.7,9.0,4.0,1.0,Dudi Sela,Janko Tipsarevic,2
20130320,Miami Masters,Hard,M,R64,178.0,25.8,36.0,0.0,2.0,190.0,32.8,65.0,6.0,2.0,Fabio Fognini,Michael Llodra,1
20130320,Miami Masters,Hard,M,R64,188.0,26.0,25.0,5.0,5.0,185.0,32.6,53.0,2.0,3.0,Jeremy Chardy,Xavier Malisse,2
20130320,Miami Masters,Hard,M,R64,198.0,31.6,57.0,3.0,1.0,178.0,23.2,15.0,0.0,2.0,Victor Hanescu,Kei Nishikori,2
20130320,Miami Masters,Hard,M,R64,185.0,28.9,14.0,3.0,7.0,188.0,25.1,61.0,3.0,1.0,Juan Monaco,Albert Ramos,2
20130320,Miami Masters,Hard,M,R64,185.0,31.2,27.0,1.0,4.0,185.0,33.2,95.0,6.0,1.0,Julien Benneteau,James Blake,2
20130320,Miami Masters,Hard,M,R64,190.0,26.9,35.0,2.0,1.0,183.0,31.8,42.0,5.0,3.0,Marcel Granollers,Jurgen Melzer,2
20130320,Miami Masters,Hard,M,R64,198.0,24.4,7.0,2.0,2.0,180.0,26.8,89.0,4.0,1.0,Juan Martin del Potro,Tobias Kamke,2
20130320,Miami Masters,Hard,M,R64,168.0,32.1,145.0,0.0,1.0,185.0,26.7,10.0,9.0,5.0,Olivier Rochus,Richard Gasquet,2
20130320,Miami Masters,Hard,M,R64,180.0,29.5,73.0,3.0,4.0,183.0,30.7,31.0,6.0,7.0,Yen Hsun Lu,Mikhail Youzhny,2
20130320,Miami Masters,Hard,M,R64,180.0,22.2,47.0,3.0,9.0,178.0,29.4,21.0,4.0,5.0,David Goffin,Philipp Kohlschreiber,1
20130320,Miami Masters,Hard,M,R64,183.0,27.5,12.0,14.0,3.0,185.0,22.8,103.0,2.0,2.0,Nicolas Almagro,Guido Pella,1
20130320,Miami Masters,Hard,M,R64,196.0,22.2,16.0,11.0,5.0,188.0,22.8,92.0,1.0,6.0,Milos Raonic,Guillaume Rufin,1
20130320,Miami Masters,Hard,M,R64,190.0,30.8,94.0,6.0,0.0,198.0,25.4,20.0,12.0,4.0,Lukasz Kubot,Sam Querrey,2
20130320,Miami Masters,Hard,M,R64,188.0,29.3,28.0,4.0,5.0,185.0,29.3,60.0,6.0,0.0,Fernando Verdasco,Alejandro Falla,2
20130320,Miami Masters,Hard,M,R64,196.0,27.4,6.0,11.0,4.0,185.0,27.6,48.0,4.0,9.0,Tomas Berdych,Daniel Gimeno Traver,1
20130320,Miami Masters,Hard,M,R64,193.0,27.0,44.0,5.0,3.0,188.0,27.9,8.0,6.0,3.0,Viktor Troicki,Jo-Wilfried Tsonga,2
20130320,Miami Masters,Hard,M,R64,190.0,23.6,30.0,4.0,7.0,185.0,31.6,49.0,3.0,0.0,Martin Klizan,Jarkko Nieminen,2
20130320,Miami Masters,Hard,M,R64,183.0,28.2,54.0,9.0,7.0,206.0,27.8,23.0,24.0,0.0,Ivan Dodig,John Isner,2
20130320,Miami Masters,Hard,M,R64,198.0,24.4,11.0,11.0,3.0,188.0,25.3,90.0,1.0,1.0,Marin Cilic,Santiago Giraldo,1
20130320,Miami Masters,Hard,M,R64,190.0,29.0,19.0,13.0,6.0,181.0,23.6,77.0,14.0,11.0,Andreas Seppi,Aljaz Bedene,1
20130320,Miami Masters,Hard,M,R64,188.0,25.2,40.0,9.0,4.0,203.0,22.3,24.0,10.0,10.0,Thomaz Bellucci,Jerzy Janowicz,1
20130320,Miami Masters,Hard,M,R64,183.0,27.4,76.0,0.0,0.0,188.0,21.8,32.0,9.0,2.0,Simone Bolelli,Grigor Dimitrov,2
20130320,Miami Masters,Hard,M,R64,190.0,25.8,3.0,8.0,2.0,193.0,20.4,45.0,3.0,4.0,Andy Murray,Bernard Tomic,1
20130320,Miami Masters,Hard,M,R32,188.0,25.8,1.0,4.0,2.0,180.0,28.0,254.0,3.0,1.0,Novak Djokovic,Somdev Devvarman,1
20130320,Miami Masters,Hard,M,R32,180.0,24.3,22.0,4.0,3.0,188.0,34.9,18.0,13.0,2.0,Alexandr Dolgopolov,Tommy Haas,2
20130320,Miami Masters,Hard,M,R32,183.0,28.2,13.0,0.0,2.0,183.0,26.4,62.0,0.0,2.0,Gilles Simon,Grega Zemlja,1
20130320,Miami Masters,Hard,M,R32,180.0,28.7,9.0,4.0,2.0,203.0,26.8,29.0,6.0,8.0,Janko Tipsarevic,Kevin Anderson,1
20130320,Miami Masters,Hard,M,R32,175.0,30.9,5.0,3.0,1.0,178.0,25.8,36.0,0.0,3.0,David Ferrer,Fabio Fognini,1
20130320,Miami Masters,Hard,M,R32,185.0,32.6,53.0,5.0,1.0,178.0,23.2,15.0,1.0,3.0,Xavier Malisse,Kei Nishikori,2
20130320,Miami Masters,Hard,M,R32,188.0,25.1,61.0,6.0,4.0,185.0,33.2,95.0,10.0,3.0,Albert Ramos,James Blake,1
20130320,Miami Masters,Hard,M,R32,183.0,31.8,42.0,2.0,4.0,180.0,26.8,89.0,1.0,3.0,Jurgen Melzer,Tobias Kamke,1
20130320,Miami Masters,Hard,M,R32,183.0,30.7,31.0,4.0,3.0,185.0,26.7,10.0,2.0,2.0,Mikhail Youzhny,Richard Gasquet,2
20130320,Miami Masters,Hard,M,R32,180.0,22.2,47.0,4.0,5.0,183.0,27.5,12.0,7.0,5.0,David Goffin,Nicolas Almagro,2
20130320,Miami Masters,Hard,M,R32,185.0,29.3,60.0,7.0,4.0,196.0,27.4,6.0,12.0,2.0,Alejandro Falla,Tomas Berdych,2
20130320,Miami Masters,Hard,M,R32,188.0,27.9,8.0,5.0,1.0,185.0,31.6,49.0,1.0,3.0,Jo-Wilfried Tsonga,Jarkko Nieminen,1
20130320,Miami Masters,Hard,M,R32,206.0,27.8,23.0,20.0,1.0,198.0,24.4,11.0,2.0,1.0,John Isner,Marin Cilic,2
20130320,Miami Masters,Hard,M,R32,190.0,29.0,19.0,10.0,4.0,188.0,25.2,40.0,12.0,1.0,Andreas Seppi,Thomaz Bellucci,1
20130320,Miami Masters,Hard,M,R32,190.0,25.8,3.0,9.0,4.0,188.0,21.8,32.0,3.0,4.0,Andy Murray,Grigor Dimitrov,1
20130320,Miami Masters,Hard,M,R16,188.0,34.9,18.0,0.0,0.0,188.0,25.8,1.0,2.0,1.0,Tommy Haas,Novak Djokovic,1
20130320,Miami Masters,Hard,M,R16,183.0,28.2,13.0,3.0,2.0,180.0,28.7,9.0,0.0,5.0,Gilles Simon,Janko Tipsarevic,1
20130320,Miami Masters,Hard,M,R16,175.0,30.9,5.0,1.0,3.0,178.0,23.2,15.0,1.0,3.0,David Ferrer,Kei Nishikori,1
20130320,Miami Masters,Hard,M,R16,183.0,31.8,42.0,9.0,3.0,188.0,25.1,61.0,3.0,4.0,Jurgen Melzer,Albert Ramos,1
20130320,Miami Masters,Hard,M,R16,185.0,26.7,10.0,17.0,3.0,183.0,27.5,12.0,19.0,9.0,Richard Gasquet,Nicolas Almagro,1
20130320,Miami Masters,Hard,M,R16,196.0,27.4,6.0,4.0,0.0,198.0,25.4,20.0,5.0,3.0,Tomas Berdych,Sam Querrey,1
20130320,Miami Masters,Hard,M,R16,198.0,24.4,11.0,2.0,1.0,188.0,27.9,8.0,4.0,3.0,Marin Cilic,Jo-Wilfried Tsonga,1
20130320,Miami Masters,Hard,M,R16,190.0,25.8,3.0,3.0,2.0,190.0,29.0,19.0,3.0,1.0,Andy Murray,Andreas Seppi,1
20130320,Miami Masters,Hard,M,QF,183.0,28.2,13.0,0.0,2.0,188.0,34.9,18.0,2.0,0.0,Gilles Simon,Tommy Haas,2
20130320,Miami Masters,Hard,M,QF,183.0,31.8,42.0,0.0,11.0,175.0,30.9,5.0,0.0,0.0,Jurgen Melzer,David Ferrer,2
20130320,Miami Masters,Hard,M,QF,185.0,26.7,10.0,2.0,1.0,196.0,27.4,6.0,5.0,2.0,Richard Gasquet,Tomas Berdych,1
20130320,Miami Masters,Hard,M,QF,198.0,24.4,11.0,4.0,3.0,190.0,25.8,3.0,6.0,3.0,Marin Cilic,Andy Murray,2
20130320,Miami Masters,Hard,M,SF,175.0,30.9,5.0,7.0,5.0,188.0,34.9,18.0,1.0,6.0,David Ferrer,Tommy Haas,1
20130320,Miami Masters,Hard,M,SF,190.0,25.8,3.0,6.0,5.0,185.0,26.7,10.0,2.0,5.0,Andy Murray,Richard Gasquet,1
