Tournament,Court,Surface,Wrank,Wage,Wheight,Wtitles,Wh2h,winner_hand,winner_weight,winner_YTD_Won_Lost,winner_YTD_Titles,winner_CAREER_W_L,winner_Career_Prize_Money,Lrank,Lage,Lheight,Ltitles,Lh2h,loser_hand,loser_weight,loser_YTD_Won_Lost,loser_YTD_Titles,loser_CAREER_W_L,loser_Career_Prize_Money,Winner,Loser,random_player,winner_player
Belgrade,Outdoor,Clay,0,14,,0,0,,kg,0,0,0,"1,691",145,20,,0,0,R,156,-1,0,-1,"201,115",Flavio Cobolli,Nikola Djosic,Nikola Djosic,2
Belgrade,Outdoor,Clay,171,30,175.0,3,1,R,150,0,0,-12,"4,662,152",170,37,183.0,14,0,R,154,-2,0,109,"15,903,566",Damir Dzumhur,Gilles Simon,Damir Dzumhur,1
Belgrade,Outdoor,Clay,132,28,183.0,0,0,L,172,-4,0,-11,"1,207,824",897,16,,0,0,,kg,0,0,0,"8,470",Liam Broady,Jakub Mensik,Liam Broady,1
Belgrade,Outdoor,Clay,168,20,183.0,0,0,L,165,-2,0,-4,"198,152",89,28,183.0,0,0,L,172,1,0,-23,"2,422,322",Thiago Monteiro,Giulio Zeppieri,Giulio Zeppieri,2
Belgrade,Outdoor,Clay,124,31,193.0,0,0,R,187,-5,0,-29,"1,989,070",214,31,180.0,0,0,L,154,0,0,-18,"1,515,283",Norbert Gombos,Cedrik-Marcel Stebe,Norbert Gombos,1
Belgrade,Outdoor,Clay,118,29,191.0,1,0,R,185,-2,0,-38,"2,741,149",994,35,193.0,0,0,R,179,0,0,-20,"1,133,049",Taro Daniel,Aleksandr Nedovyesov,Taro Daniel,1
Belgrade,Outdoor,Clay,167,25,191.0,0,0,R,187,0,0,-5,"354,840",72,20,185.0,0,0,R,176,-5,0,-7,"426,898",Jiri Lehecka,Nino Serdarusic,Nino Serdarusic,2
Belgrade,Outdoor,Clay,89,28,183.0,0,0,L,172,1,0,-23,"2,422,322",171,30,175.0,3,0,R,150,0,0,-12,"4,662,152",Thiago Monteiro,Damir Dzumhur,Thiago Monteiro,1
Belgrade,Outdoor,Clay,124,31,193.0,0,0,R,187,-5,0,-29,"1,989,070",147,24,185.0,0,0,R,165,2,0,-1,"747,173",Roman Safiullin,Norbert Gombos,Norbert Gombos,2
Belgrade,Outdoor,Clay,118,29,191.0,1,0,R,185,-2,0,-38,"2,741,149",132,28,183.0,0,0,L,172,-4,0,-11,"1,207,824",Taro Daniel,Liam Broady,Taro Daniel,1
Belgrade,Outdoor,Clay,72,20,185.0,0,0,R,176,-5,0,-7,"426,898",145,20,,0,0,R,156,-1,0,-1,"201,115",Jiri Lehecka,Flavio Cobolli,Jiri Lehecka,1
Belgrade,Outdoor,Clay,147,24,185.0,0,1,R,165,2,0,-1,"747,173",88,23,183.0,0,0,R,165,0,0,-7,"1,806,358",Roman Safiullin,Mikael Ymer,Roman Safiullin,1
Belgrade,Outdoor,Clay,36,28,193.0,0,2,R,174,2,0,-1,"1,609,895",78,25,188.0,0,0,L,165,1,0,-1,"731,804",Oscar Otte,Alejandro Tabilo,Oscar Otte,1
Belgrade,Outdoor,Clay,89,28,183.0,0,1,L,172,1,0,-23,"2,422,322",60,33,185.0,4,0,R,163,2,1,-36,"7,769,171",Thiago Monteiro,Joao Sousa,Thiago Monteiro,1
Belgrade,Outdoor,Clay,346,28,185.0,17,3,R,174,-6,0,137,"28,998,861",85,33,183.0,1,1,R,174,-6,0,-26,"5,124,430",John Millman,Dominic Thiem,Dominic Thiem,2
Belgrade,Outdoor,Clay,72,20,185.0,0,1,R,176,-5,0,-7,"426,898",96,30,185.0,0,0,R,172,-4,0,-18,"2,141,428",Jiri Lehecka,Henri Laaksonen,Jiri Lehecka,1
Belgrade,Outdoor,Clay,395,18,185.0,0,0,R,184,-1,0,-2,"45,501",57,27,188.0,2,1,R,181,-2,0,-9,"3,612,639",Laslo Djere,Hamad Medjedovic,Hamad Medjedovic,2
Belgrade,Outdoor,Clay,64,32,183.0,1,1,R,183,-10,0,-52,"7,593,863",118,29,191.0,1,1,R,185,-2,0,-38,"2,741,149",Taro Daniel,Dusan Lajovic,Dusan Lajovic,2
Belgrade,Outdoor,Clay,200,32,183.0,0,1,R,161,-3,0,-17,"4,974,184",164,34,183.0,1,0,R,159,-5,0,-56,"6,659,180",Aljaz Bedene,Mikhail Kukushkin,Aljaz Bedene,1
Belgrade,Outdoor,Clay,31,30,185.0,0,3,R,165,4,0,3,"5,575,158",58,31,180.0,6,3,R,154,3,1,98,"15,875,367",Filip Krajinovic,David Goffin,Filip Krajinovic,1
Belgrade,Outdoor,Clay,69,36,183.0,15,0,R,174,2,0,218,"19,390,899",30,22,183.0,1,1,R,165,11,0,4,"3,555,649",Miomir Kecmanovic,Richard Gasquet,Richard Gasquet,2
Belgrade,Outdoor,Clay,63,35,178.0,9,3,R,174,2,0,49,"17,069,121",166,29,185.0,3,1,R,171,-4,0,-46,"4,435,378",Fabio Fognini,Marco Cecchinato,Fabio Fognini,1
Belgrade,Outdoor,Clay,29,19,188.0,1,1,R,169,3,1,0,"1,147,871",43,26,185.0,5,0,R,187,-3,0,8,"4,444,400",Holger Rune,Cristian Garin,Holger Rune,1
Belgrade,Outdoor,Clay,118,29,191.0,1,1,R,185,-2,0,-38,"2,741,149",29,19,188.0,1,0,R,169,3,1,0,"1,147,871",Taro Daniel,Holger Rune,Taro Daniel,1
Belgrade,Outdoor,Clay,89,28,183.0,0,1,L,172,1,0,-23,"2,422,322",31,30,185.0,0,0,R,165,4,0,3,"5,575,158",Thiago Monteiro,Filip Krajinovic,Thiago Monteiro,1
Belgrade,Outdoor,Clay,30,22,183.0,1,3,R,165,11,0,4,"3,555,649",85,33,183.0,1,1,R,174,-6,0,-26,"5,124,430",Miomir Kecmanovic,John Millman,Miomir Kecmanovic,1
Belgrade,Outdoor,Clay,63,35,178.0,9,9,R,174,2,0,49,"17,069,121",200,32,183.0,0,1,R,161,-3,0,-17,"4,974,184",Fabio Fognini,Aljaz Bedene,Fabio Fognini,1
Belgrade,Outdoor,Clay,42,28,185.0,3,0,R,187,-5,1,2,"3,016,240",36,28,193.0,0,1,R,174,2,0,-1,"1,609,895",Oscar Otte,Aslan Karatsev,Aslan Karatsev,2
Belgrade,Outdoor,Clay,147,24,185.0,0,0,R,165,2,0,-1,"747,173",22,26,198.0,4,0,R,192,6,0,44,"11,161,554",Karen Khachanov,Roman Safiullin,Roman Safiullin,2
Belgrade,Outdoor,Clay,8,24,188.0,11,1,R,165,20,3,93,"12,074,494",72,20,185.0,0,0,R,176,-5,0,-7,"426,898",Andrey Rublev,Jiri Lehecka,Andrey Rublev,1
Belgrade,Outdoor,Clay,3,35,188.0,87,1,R,170,11,1,801,"156,541,453",57,27,188.0,2,0,R,181,-2,0,-9,"3,612,639",Novak Djokovic,Laslo Djere,Novak Djokovic,1
Belgrade,Outdoor,Clay,63,35,178.0,9,1,R,174,2,0,49,"17,069,121",36,28,193.0,0,0,R,174,2,0,-1,"1,609,895",Fabio Fognini,Oscar Otte,Fabio Fognini,1
Belgrade,Outdoor,Clay,22,26,198.0,4,2,R,192,6,0,44,"11,161,554",89,28,183.0,0,0,L,172,1,0,-23,"2,422,322",Karen Khachanov,Thiago Monteiro,Karen Khachanov,1
Belgrade,Outdoor,Clay,118,29,191.0,1,0,R,185,-2,0,-38,"2,741,149",8,24,188.0,11,2,R,165,20,3,93,"12,074,494",Andrey Rublev,Taro Daniel,Taro Daniel,2
Belgrade,Outdoor,Clay,30,22,183.0,1,0,R,165,11,0,4,"3,555,649",3,35,188.0,87,3,R,170,11,1,801,"156,541,453",Novak Djokovic,Miomir Kecmanovic,Miomir Kecmanovic,2
Belgrade,Outdoor,Clay,63,35,178.0,9,5,R,174,2,0,49,"17,069,121",8,24,188.0,11,5,R,165,20,3,93,"12,074,494",Andrey Rublev,Fabio Fognini,Fabio Fognini,2
Belgrade,Outdoor,Clay,3,35,188.0,87,6,R,170,11,1,801,"156,541,453",22,26,198.0,4,1,R,192,6,0,44,"11,161,554",Novak Djokovic,Karen Khachanov,Novak Djokovic,1
Belgrade,Outdoor,Clay,3,35,188.0,87,1,R,170,11,1,801,"156,541,453",8,24,188.0,11,1,R,165,20,3,93,"12,074,494",Andrey Rublev,Novak Djokovic,Novak Djokovic,2
Munich,Outdoor,Clay,137,26,185.0,0,0,R,171,4,0,-27,"1,360,519",111,30,193.0,0,0,R,190,-1,0,-5,"1,299,059",Yannick Hanfmann,Elias Ymer,Elias Ymer,2
Munich,Outdoor,Clay,89,28,183.0,0,0,L,172,1,0,-23,"2,422,322",164,34,183.0,1,0,R,159,-5,0,-56,"6,659,180",Thiago Monteiro,Mikhail Kukushkin,Thiago Monteiro,1
Munich,Outdoor,Clay,221,27,183.0,0,0,R,172,0,0,-4,"535,965",124,31,193.0,0,0,R,187,-5,0,-29,"1,989,070",Norbert Gombos,Daniel Masur,Daniel Masur,2
Munich,Outdoor,Clay,171,30,175.0,3,0,R,150,0,0,-12,"4,662,152",72,20,185.0,0,0,R,176,-5,0,-7,"426,898",Jiri Lehecka,Damir Dzumhur,Damir Dzumhur,2
Munich,Outdoor,Clay,96,30,185.0,0,0,R,172,-4,0,-18,"2,141,428",629,18,188.0,0,0,R,182,-1,0,-2,"23,231",Marko Topo,Henri Laaksonen,Henri Laaksonen,2
Munich,Outdoor,Clay,165,23,180.0,0,0,R,165,-1,0,-2,"407,188",78,25,188.0,0,0,L,165,1,0,-1,"731,804",Alejandro Tabilo,Geoffrey Blancaneaux,Geoffrey Blancaneaux,2
Munich,Outdoor,Clay,101,26,170.0,1,0,L,141,-4,0,-22,"3,742,009",172,27,188.0,0,0,L,169,-1,0,-28,"1,806,782",Yoshihito Nishioka,Maximilian Marterer,Yoshihito Nishioka,1
Munich,Outdoor,Clay,41,23,185.0,0,0,R,176,2,0,-3,"1,038,623",144,29,196.0,0,0,R,190,-4,0,4,"1,898,609",Egor Gerasimov,Francisco Cerundolo,Francisco Cerundolo,2
Munich,Outdoor,Clay,144,29,196.0,0,0,R,190,-4,0,4,"1,898,609",89,28,183.0,0,0,L,172,1,0,-23,"2,422,322",Egor Gerasimov,Thiago Monteiro,Egor Gerasimov,1
Munich,Outdoor,Clay,629,18,188.0,0,0,R,182,-1,0,-2,"23,231",124,31,193.0,0,0,R,187,-5,0,-29,"1,989,070",Marko Topo,Norbert Gombos,Marko Topo,1
Munich,Outdoor,Clay,78,25,188.0,0,0,L,165,1,0,-1,"731,804",72,20,185.0,0,0,R,176,-5,0,-7,"426,898",Jiri Lehecka,Alejandro Tabilo,Alejandro Tabilo,2
Munich,Outdoor,Clay,101,26,170.0,1,0,L,141,-4,0,-22,"3,742,009",111,30,193.0,0,0,R,190,-1,0,-5,"1,299,059",Yoshihito Nishioka,Yannick Hanfmann,Yoshihito Nishioka,1
Munich,Outdoor,Clay,101,26,170.0,1,0,L,141,-4,0,-22,"3,742,009",49,23,188.0,0,3,R,174,4,0,3,"1,669,161",Emil Ruusuvuori,Yoshihito Nishioka,Yoshihito Nishioka,2
Munich,Outdoor,Clay,72,20,185.0,0,0,R,176,-5,0,-7,"426,898",29,19,188.0,1,1,R,169,3,1,0,"1,147,871",Holger Rune,Jiri Lehecka,Jiri Lehecka,2
Munich,Outdoor,Clay,36,28,193.0,0,1,R,174,2,0,-1,"1,609,895",629,18,188.0,0,0,R,182,-1,0,-2,"23,231",Oscar Otte,Marko Topo,Oscar Otte,1
Munich,Outdoor,Clay,124,31,193.0,0,0,R,187,-5,0,-29,"1,989,070",51,24,178.0,0,1,L,160,5,0,6,"890,308",Alex Molcan,Norbert Gombos,Norbert Gombos,2
Munich,Outdoor,Clay,44,28,191.0,1,3,R,189,-2,0,6,"2,240,209",55,27,178.0,0,2,R,160,-2,0,-17,"3,191,957",Ilya Ivashka,Mackenzie McDonald,Ilya Ivashka,1
Munich,Outdoor,Clay,144,29,196.0,0,1,R,190,-4,0,4,"1,898,609",85,33,183.0,1,0,R,174,-6,0,-26,"5,124,430",Egor Gerasimov,John Millman,Egor Gerasimov,1
Munich,Outdoor,Clay,65,28,180.0,0,0,R,170,-8,0,-9,"2,208,318",66,21,173.0,0,1,L,149,-3,0,-4,"1,332,937",Hugo Gaston,Marcos Giron,Marcos Giron,2
Munich,Outdoor,Clay,61,23,188.0,0,1,R,176,-10,0,-13,"978,209",231,38,178.0,8,0,R,154,-2,0,91,"13,724,265",Daniel Altmaier,Philipp Kohlschreiber,Daniel Altmaier,1
Munich,Outdoor,Clay,25,26,191.0,0,1,R,187,6,0,11,"1,822,025",56,20,188.0,0,0,R,185,-1,0,5,"1,253,433",Botic van de Zandschulp,Brandon Nakashima,Botic van de Zandschulp,1
Munich,Outdoor,Clay,30,22,183.0,1,1,R,165,11,0,4,"3,555,649",838,18,183.0,0,0,R,176,-1,0,-1,"19,380",Miomir Kecmanovic,Max Hans Rehberg,Miomir Kecmanovic,1
Munich,Outdoor,Clay,33,32,175.0,1,1,R,165,-2,0,-9,"5,368,587",45,25,198.0,0,2,R,185,-1,0,-1,"1,239,154",Maxime Cressy,Daniel Evans,Daniel Evans,2
Munich,Outdoor,Clay,43,26,185.0,5,1,R,187,-3,0,8,"4,444,400",78,25,188.0,0,2,L,165,1,0,-1,"731,804",Alejandro Tabilo,Cristian Garin,Cristian Garin,2
Munich,Outdoor,Clay,78,25,188.0,0,1,L,165,1,0,-1,"731,804",66,21,173.0,0,0,L,149,-3,0,-4,"1,332,937",Alejandro Tabilo,Hugo Gaston,Alejandro Tabilo,1
Munich,Outdoor,Clay,45,25,198.0,0,0,R,185,-1,0,-1,"1,239,154",49,23,188.0,0,2,R,174,4,0,3,"1,669,161",Emil Ruusuvuori,Maxime Cressy,Maxime Cressy,2
Munich,Outdoor,Clay,144,29,196.0,0,0,R,190,-4,0,4,"1,898,609",25,26,191.0,0,1,R,187,6,0,11,"1,822,025",Botic van de Zandschulp,Egor Gerasimov,Egor Gerasimov,2
Munich,Outdoor,Clay,30,22,183.0,1,1,R,165,11,0,4,"3,555,649",61,23,188.0,0,0,R,176,-10,0,-13,"978,209",Miomir Kecmanovic,Daniel Altmaier,Miomir Kecmanovic,1
Munich,Outdoor,Clay,26,30,185.0,5,1,R,174,-9,0,-16,"8,197,660",44,28,191.0,1,0,R,189,-2,0,6,"2,240,209",Nikoloz Basilashvili,Ilya Ivashka,Nikoloz Basilashvili,1
Munich,Outdoor,Clay,36,28,193.0,0,1,R,174,2,0,-1,"1,609,895",18,24,211.0,4,0,R,225,6,2,5,"4,103,038",Oscar Otte,Reilly Opelka,Oscar Otte,1
Munich,Outdoor,Clay,6,23,183.0,8,1,R,170,19,2,68,"7,608,685",51,24,178.0,0,0,L,160,5,0,6,"890,308",Casper Ruud,Alex Molcan,Casper Ruud,1
Munich,Outdoor,Clay,2,25,198.0,19,0,R,198,19,0,189,"32,407,055",29,19,188.0,1,1,R,169,3,1,0,"1,147,871",Holger Rune,Alexander Zverev,Alexander Zverev,2
Munich,Outdoor,Clay,29,19,188.0,1,1,R,169,3,1,0,"1,147,871",49,23,188.0,0,0,R,174,4,0,3,"1,669,161",Holger Rune,Emil Ruusuvuori,Holger Rune,1
Munich,Outdoor,Clay,36,28,193.0,0,2,R,174,2,0,-1,"1,609,895",78,25,188.0,0,0,L,165,1,0,-1,"731,804",Oscar Otte,Alejandro Tabilo,Oscar Otte,1
Munich,Outdoor,Clay,30,22,183.0,1,1,R,165,11,0,4,"3,555,649",26,30,185.0,5,0,R,174,-9,0,-16,"8,197,660",Miomir Kecmanovic,Nikoloz Basilashvili,Miomir Kecmanovic,1
Munich,Outdoor,Clay,25,26,191.0,0,2,R,187,6,0,11,"1,822,025",6,23,183.0,8,1,R,170,19,2,68,"7,608,685",Botic van de Zandschulp,Casper Ruud,Botic van de Zandschulp,1
Munich,Outdoor,Clay,29,19,188.0,1,1,R,169,3,1,0,"1,147,871",36,28,193.0,0,0,R,174,2,0,-1,"1,609,895",Holger Rune,Oscar Otte,Holger Rune,1
Munich,Outdoor,Clay,25,26,191.0,0,1,R,187,6,0,11,"1,822,025",30,22,183.0,1,1,R,165,11,0,4,"3,555,649",Botic van de Zandschulp,Miomir Kecmanovic,Botic van de Zandschulp,1
Munich,Outdoor,Clay,29,19,188.0,1,1,R,169,3,1,0,"1,147,871",25,26,191.0,0,0,R,187,6,0,11,"1,822,025",Holger Rune,Botic van de Zandschulp,Holger Rune,1
Estoril,Outdoor,Clay,115,38,188.0,7,3,L,198,-2,0,121,"18,075,290",113,32,175.0,1,0,R,152,0,0,-32,"4,346,183",Fernando Verdasco,Radu Albot,Fernando Verdasco,1
Estoril,Outdoor,Clay,90,25,183.0,0,0,R,174,-2,0,-9,"995,799",391,34,180.0,0,0,R,154,0,0,-13,"1,035,502",Bernabe Zapata Miralles,Pedro Sousa,Bernabe Zapata Miralles,1
Estoril,Outdoor,Clay,589,20,180.0,0,0,R,149,0,0,0,"27,709",136,27,188.0,0,0,R,170,-2,0,-10,"1,488,200",Pedro Araujo,Gianluca Mager,Pedro Araujo,1
Estoril,Outdoor,Clay,209,24,185.0,0,0,R,176,-2,0,-3,"1,233,205",166,29,185.0,3,0,R,171,-4,0,-46,"4,435,378",Max Purcell,Marco Cecchinato,Max Purcell,1
Estoril,Outdoor,Clay,83,22,196.0,1,1,R,172,-7,0,-20,"2,322,210",223,31,188.0,0,0,R,165,-1,0,-26,"8,972,885",Pierre-Hugues Herbert,Alexei Popyrin,Alexei Popyrin,2
Estoril,Outdoor,Clay,132,28,183.0,0,0,L,172,-4,0,-11,"1,207,824",184,36,180.0,6,0,R,173,-3,0,18,"9,642,081",Pablo Cuevas,Liam Broady,Liam Broady,2
Estoril,Outdoor,Clay,98,24,183.0,0,0,R,172,-2,0,-6,"879,805",625,24,185.0,0,0,R,180,0,0,0,"76,730",Carlos Taberner,Tiago Cacao,Carlos Taberner,1
Estoril,Outdoor,Clay,187,31,180.0,0,0,R,167,1,0,-25,"1,357,619",80,29,180.0,0,0,R,165,-5,0,-13,"1,492,654",Hugo Dellien,Gastao Elias,Gastao Elias,2
Estoril,Outdoor,Clay,223,31,188.0,0,1,R,165,-1,0,-26,"8,972,885",115,38,188.0,7,3,L,198,-2,0,121,"18,075,290",Pierre-Hugues Herbert,Fernando Verdasco,Pierre-Hugues Herbert,1
Estoril,Outdoor,Clay,184,36,180.0,6,0,R,173,-3,0,18,"9,642,081",589,20,180.0,0,0,R,149,0,0,0,"27,709",Pablo Cuevas,Pedro Araujo,Pablo Cuevas,1
Estoril,Outdoor,Clay,90,25,183.0,0,0,R,174,-2,0,-9,"995,799",98,24,183.0,0,0,R,172,-2,0,-6,"879,805",Bernabe Zapata Miralles,Carlos Taberner,Bernabe Zapata Miralles,1
Estoril,Outdoor,Clay,80,29,180.0,0,0,R,165,-5,0,-13,"1,492,654",209,24,185.0,0,0,R,176,-2,0,-3,"1,233,205",Hugo Dellien,Max Purcell,Hugo Dellien,1
Estoril,Outdoor,Clay,67,30,180.0,0,0,R,161,0,0,-5,"1,696,575",90,25,183.0,0,1,R,174,-2,0,-9,"995,799",Bernabe Zapata Miralles,Federico Coria,Federico Coria,2
Estoril,Outdoor,Clay,48,25,193.0,0,0,R,176,-7,0,0,"3,114,801",98,24,183.0,0,1,R,172,-2,0,-6,"879,805",Carlos Taberner,Lloyd Harris,Lloyd Harris,2
Estoril,Outdoor,Clay,81,24,180.0,1,2,R,159,-3,0,2,"1,916,569",73,33,196.0,3,1,R,176,-13,0,-45,"9,767,807",Soonwoo Kwon,Benoit Paire,Soonwoo Kwon,1
Estoril,Outdoor,Clay,68,28,198.0,2,0,L,207,-4,0,-25,"5,303,147",80,29,180.0,0,1,R,165,-5,0,-13,"1,492,654",Hugo Dellien,Jiri Vesely,Jiri Vesely,2
Estoril,Outdoor,Clay,184,36,180.0,6,2,R,173,-3,0,18,"9,642,081",87,29,183.0,1,0,R,170,-7,0,-22,"3,034,818",Pablo Cuevas,Roberto Carballes Baena,Pablo Cuevas,1
Estoril,Outdoor,Clay,100,36,180.0,4,0,R,176,-3,0,-74,"6,862,683",123,25,185.0,0,1,R,171,0,0,0,"232,655",Nuno Borges,Pablo Andujar,Pablo Andujar,2
Estoril,Outdoor,Clay,47,26,183.0,0,1,R,180,2,0,-4,"1,404,275",346,28,185.0,17,0,R,174,-6,0,137,"28,998,861",Benjamin Bonzi,Dominic Thiem,Benjamin Bonzi,1
Estoril,Outdoor,Clay,60,33,185.0,4,0,R,163,2,1,-36,"7,769,171",35,21,170.0,1,1,R,154,5,1,5,"857,011",Sebastian Baez,Joao Sousa,Joao Sousa,2
Estoril,Outdoor,Clay,223,31,188.0,0,0,R,165,-1,0,-26,"8,972,885",46,21,196.0,1,2,R,175,4,0,16,"2,249,982",Sebastian Korda,Pierre-Hugues Herbert,Pierre-Hugues Herbert,2
Estoril,Outdoor,Clay,69,36,183.0,15,1,R,174,2,0,218,"19,390,899",32,25,185.0,1,0,R,180,4,0,4,"2,846,828",Richard Gasquet,Tommy Paul,Richard Gasquet,1
Estoril,Outdoor,Clay,39,34,188.0,4,3,L,168,0,1,-28,"9,369,535",76,28,183.0,0,0,R,181,-5,0,-25,"3,910,991",Albert Ramos-Vinolas,Jordan Thompson,Albert Ramos-Vinolas,1
Estoril,Outdoor,Clay,28,24,188.0,1,4,R,190,-1,0,-18,"5,737,564",64,32,183.0,1,1,R,183,-10,0,-52,"7,593,863",Frances Tiafoe,Dusan Lajovic,Frances Tiafoe,1
Estoril,Outdoor,Clay,115,38,188.0,7,4,L,198,-2,0,121,"18,075,290",184,36,180.0,6,2,R,173,-3,0,18,"9,642,081",Fernando Verdasco,Pablo Cuevas,Fernando Verdasco,1
Estoril,Outdoor,Clay,80,29,180.0,0,0,R,165,-5,0,-13,"1,492,654",69,36,183.0,15,1,R,174,2,0,218,"19,390,899",Richard Gasquet,Hugo Dellien,Hugo Dellien,2
Estoril,Outdoor,Clay,47,26,183.0,0,0,R,180,2,0,-4,"1,404,275",46,21,196.0,1,1,R,175,4,0,16,"2,249,982",Sebastian Korda,Benjamin Bonzi,Benjamin Bonzi,2
Estoril,Outdoor,Clay,81,24,180.0,1,0,R,159,-3,0,2,"1,916,569",39,34,188.0,4,1,L,168,0,1,-28,"9,369,535",Albert Ramos-Vinolas,Soonwoo Kwon,Soonwoo Kwon,2
Estoril,Outdoor,Clay,28,24,188.0,1,1,R,190,-1,0,-18,"5,737,564",123,25,185.0,0,0,R,171,0,0,0,"232,655",Frances Tiafoe,Nuno Borges,Frances Tiafoe,1
Estoril,Outdoor,Clay,37,23,183.0,0,2,R,176,-2,0,-2,"2,980,330",90,25,183.0,0,0,R,174,-2,0,-9,"995,799",Alejandro Davidovich Fokina,Bernabe Zapata Miralles,Alejandro Davidovich Fokina,1
Estoril,Outdoor,Clay,35,21,170.0,1,1,R,154,5,1,5,"857,011",17,33,198.0,20,0,R,196,8,0,251,"30,588,972",Sebastian Baez,Marin Cilic,Sebastian Baez,1
Estoril,Outdoor,Clay,98,24,183.0,0,0,R,172,-2,0,-6,"879,805",9,21,193.0,1,2,R,194,15,1,39,"7,368,507",Felix Auger-Aliassime,Carlos Taberner,Carlos Taberner,2
Estoril,Outdoor,Clay,35,21,170.0,1,1,R,154,5,1,5,"857,011",69,36,183.0,15,0,R,174,2,0,218,"19,390,899",Sebastian Baez,Richard Gasquet,Sebastian Baez,1
Estoril,Outdoor,Clay,115,38,188.0,7,5,L,198,-2,0,121,"18,075,290",39,34,188.0,4,6,L,168,0,1,-28,"9,369,535",Albert Ramos-Vinolas,Fernando Verdasco,Fernando Verdasco,2
Estoril,Outdoor,Clay,28,24,188.0,1,1,R,190,-1,0,-18,"5,737,564",37,23,183.0,0,0,R,176,-2,0,-2,"2,980,330",Frances Tiafoe,Alejandro Davidovich Fokina,Frances Tiafoe,1
Estoril,Outdoor,Clay,46,21,196.0,1,1,R,175,4,0,16,"2,249,982",9,21,193.0,1,1,R,194,15,1,39,"7,368,507",Sebastian Korda,Felix Auger-Aliassime,Sebastian Korda,1
Estoril,Outdoor,Clay,35,21,170.0,1,3,R,154,5,1,5,"857,011",39,34,188.0,4,0,L,168,0,1,-28,"9,369,535",Sebastian Baez,Albert Ramos-Vinolas,Sebastian Baez,1
Estoril,Outdoor,Clay,46,21,196.0,1,0,R,175,4,0,16,"2,249,982",28,24,188.0,1,3,R,190,-1,0,-18,"5,737,564",Frances Tiafoe,Sebastian Korda,Sebastian Korda,2
Estoril,Outdoor,Clay,35,21,170.0,1,1,R,154,5,1,5,"857,011",28,24,188.0,1,0,R,190,-1,0,-18,"5,737,564",Sebastian Baez,Frances Tiafoe,Sebastian Baez,1
Madrid,Outdoor,Clay,80,29,180.0,0,0,R,165,-5,0,-13,"1,492,654",66,21,173.0,0,0,L,149,-3,0,-4,"1,332,937",Hugo Dellien,Hugo Gaston,Hugo Dellien,1
Madrid,Outdoor,Clay,374,17,183.0,0,0,L,163,-3,0,-3,"79,495",81,24,180.0,1,0,R,159,-3,0,2,"1,916,569",Soonwoo Kwon,Juncheng Shang,Juncheng Shang,2
Madrid,Outdoor,Clay,64,32,183.0,1,3,R,183,-10,0,-52,"7,593,863",86,34,180.0,1,2,L,174,0,0,-45,"9,064,291",Dusan Lajovic,Adrian Mannarino,Dusan Lajovic,1
Madrid,Outdoor,Clay,45,25,198.0,0,0,R,185,-1,0,-1,"1,239,154",665,19,185.0,0,0,L,180,0,0,0,"31,074",Maxime Cressy,Daniel Rincon,Maxime Cressy,1
Madrid,Outdoor,Clay,101,26,170.0,1,1,L,141,-4,0,-22,"3,742,009",70,20,185.0,0,1,R,172,-1,0,0,"1,616,419",Lorenzo Musetti,Yoshihito Nishioka,Yoshihito Nishioka,2
Madrid,Outdoor,Clay,56,20,188.0,0,0,R,185,-1,0,5,"1,253,433",73,33,196.0,3,0,R,176,-13,0,-45,"9,767,807",Benoit Paire,Brandon Nakashima,Brandon Nakashima,2
Madrid,Outdoor,Clay,58,31,180.0,6,1,R,154,3,1,98,"15,875,367",68,28,198.0,2,0,L,207,-4,0,-25,"5,303,147",David Goffin,Jiri Vesely,David Goffin,1
Madrid,Outdoor,Clay,65,28,180.0,0,0,R,170,-8,0,-9,"2,208,318",78,25,188.0,0,0,L,165,1,0,-1,"731,804",Alejandro Tabilo,Marcos Giron,Marcos Giron,2
Madrid,Outdoor,Clay,75,29,180.0,0,0,R,175,-6,0,-53,"3,897,217",67,30,180.0,0,0,R,161,0,0,-5,"1,696,575",Federico Coria,Denis Kudla,Denis Kudla,2
Madrid,Outdoor,Clay,55,27,178.0,0,2,R,160,-2,0,-17,"3,191,957",60,33,185.0,4,0,R,163,2,1,-36,"7,769,171",Mackenzie McDonald,Joao Sousa,Mackenzie McDonald,1
Madrid,Outdoor,Clay,59,30,188.0,1,0,R,181,-1,0,3,"5,204,690",555,17,188.0,0,0,R,176,0,0,0,"19,128",Marton Fucsovics,Daniel Merida,Marton Fucsovics,1
Madrid,Outdoor,Clay,337,21,183.0,0,0,R,171,0,0,0,"39,913",41,23,185.0,0,0,R,176,2,0,-3,"1,038,623",Alejandro Moro Canas,Francisco Cerundolo,Alejandro Moro Canas,1
Madrid,Outdoor,Clay,87,29,183.0,1,0,R,170,-7,0,-22,"3,034,818",51,24,178.0,0,0,L,160,5,0,6,"890,308",Roberto Carballes Baena,Alex Molcan,Roberto Carballes Baena,1
Madrid,Outdoor,Clay,112,24,188.0,3,2,L,160,-10,0,-5,"3,042,098",100,36,180.0,4,0,R,176,-3,0,-74,"6,862,683",Ugo Humbert,Pablo Andujar,Ugo Humbert,1
